,feature importance,biomolecule
78,0.007271651400315271,Pyruvic and Oxaloacetic Acids
79,0.02327832137981114,Glucosamine 1P
80,0.005589137118851289,Galactose 1P
81,0.005654008734570517,Glycerol 3P
82,0.006240413032509195,Glucose 1P and Mannose 1P
83,0.0074770945280345546,Succinic Acid Total
84,0.0069353758841244235,Malic Acid
85,0.005229928359626904,Cyclic AMP
86,0.008453303123901494,Citraconic and Itaconic Acids
87,0.011353815232839222,Glucose 6P
88,0.007204607712952884,Erythrose 4P
89,0.01138860565917318,Fructose 6P
90,0.005435809272752985,Mannose 6P
91,0.0060257570719533275,Fumaric Acid
92,0.008203711144495364,Sedoheptulose 7P
93,0.00534770542367856,AMP Total
94,0.007324321617695809,6P Gluconic Acid
95,0.006890391156459358,3-Deoxy-2-keto-6P-gluconic Acid
96,0.006257196194427827,2P Glyceric and 3P Glyceric Acids
97,0.024890929670530023,2-methylcitric Acid
98,0.010449177641647392,Citric Acid
99,0.007202727196476383,Isocitric Acid
100,0.007335761084569678,Cis-Aconitic Acid
101,0.005653392303194885,Phosphoenolpyruvic Acid
102,0.008900959194681693,Trans-Aconitic Acid
103,0.010778557445251582,ADP Total
104,0.005268606319248204,"Fructose 1,6-bisP"
105,0.008433249903728172,GMP Total
106,0.007711946960231907,"2,3-diP-glyceric Acid Total"
107,0.009991036581151181,ATP Total
108,0.008572811929220268,GDP Total
109,0.012935335998664454,GTP Total
