,feature importance,biomolecule
59,0.008236735811741532,Sugar RT17.885434
60,0.008264719240855235,Inositol RT18.082993
61,0.0051932733487060545,"Naproxen, TMS derivative RT18.090047"
62,0.003985847161419225,Uric acid RT18.13225
63,0.03644370796378702,L-Kynurenine RT18.688449
64,0.01851326033414341,"Tryptophan, 3TMS derivative RT19.033344"
65,0.008289539049971664,Sugar RT19.222404
66,0.003960267044132215,"Stearic acid, TMS derivative RT19.342316"
67,0.016737848015053597,Pseudo uridine penta-tms RT19.994184
68,0.011781796532546528,Sugar RT22.861927
69,0.005069641669739225,Cholesterol derivative RT25.501888
70,0.0035444064287123256,Sugar RT28.077994
71,0.02104524108561092,Xylonic Acid Total
72,0.007101852213990667,Gluconic Acid
73,0.008005136036551775,Mevalonic acid
74,0.00412855228963932,Glyceric Acid
75,0.004343234061380796,Butyric Acid
76,0.00488056908448699,"2,3-dihydroxyisovaleric Acid"
77,0.01659237326940013,2-hydroxy-3-methylbutryic acid
78,0.005080374881056105,Pyruvic and Oxaloacetic Acids
79,0.028323441618017857,Glucosamine 1P
80,0.005620409528323528,Galactose 1P
81,0.0028145646062280837,Glycerol 3P
82,0.007545534357081927,Glucose 1P and Mannose 1P
83,0.005393528127164,Succinic Acid Total
84,0.005553482574869396,Malic Acid
85,0.009283707242525991,Cyclic AMP
86,0.00422587493614719,Citraconic and Itaconic Acids
87,0.00470016849754011,Glucose 6P
88,0.004536749038896877,Erythrose 4P
89,0.00815130939906387,Fructose 6P
90,0.005685075256783505,Mannose 6P
91,0.005292415671754535,Fumaric Acid
92,0.007154379100845598,Sedoheptulose 7P
93,0.0077607912039369805,AMP Total
94,0.009767200449381846,6P Gluconic Acid
95,0.004646068976608462,3-Deoxy-2-keto-6P-gluconic Acid
96,0.008613086921942455,2P Glyceric and 3P Glyceric Acids
97,0.02929069195080763,2-methylcitric Acid
98,0.015630895466887597,Citric Acid
99,0.0032267603598794153,Isocitric Acid
100,0.003257108562228277,Cis-Aconitic Acid
101,0.005727489596068539,Phosphoenolpyruvic Acid
102,0.00442791427497127,Trans-Aconitic Acid
103,0.029247623058231892,ADP Total
104,0.002979745857611843,"Fructose 1,6-bisP"
105,0.005552804894427102,GMP Total
106,0.00993662172324336,"2,3-diP-glyceric Acid Total"
107,0.017493812979645588,ATP Total
108,0.01435346428177243,GDP Total
109,0.020991243872808575,GTP Total
